,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
1918,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-05,57994,41,375
1919,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-06,58611,55,321
1920,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-07,59227,79,268
1921,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-08,59843,104,215
1922,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-09,60459,131,161
1923,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-10,61073,182,108
1924,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-11,61688,246,54
1925,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-12,62302,302,1
1926,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-13,62915,504,1
1927,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-14,63530,655,1
1928,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-15,64145,860,1
1929,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-16,64762,1018,3
1930,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-17,65380,1332,3
1931,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-18,66000,1646,4
1932,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-19,66620,2013,6
1933,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-20,67242,2388,6
1934,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-21,67864,2814,8
1935,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-22,68488,3582,16
1936,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-23,69113,4474,21
1937,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-24,69740,5283,28
1938,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-25,70367,5588,30
1939,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-26,70996,6909,49
1940,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-27,71626,7657,58
1941,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-28,72256,8271,68
1942,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-29,72876,8788,86
1943,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-30,73496,9618,108
1944,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-03-31,74116,10180,128
1945,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-01,74736,10711,146
1946,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-02,75356,11129,158
1947,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-03,6153,11524,168
1948,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-04,5791,11781,186
1949,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-05,4282,12051,204
1950,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-06,2880,12297,220
1951,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-07,3939,12639,243
1952,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-08,5520,12942,273
1953,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-09,5532,13244,295
1954,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-10,8456,13555,319
1955,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-11,6232,13806,337
1956,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-12,3902,13945,350
1957,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-13,3535,14041,368
1958,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-14,3384,14226,384
1959,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-15,5005,14336,393
1960,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-16,6015,14476,410
1961,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-17,6456,14595,431
1962,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-18,6660,14671,443
1963,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-19,3312,14749,452
1964,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-20,3705,14795,470
1965,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-21,6069,14873,491
1966,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-22,12776,14925,510
1967,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-23,4041,15002,522
1968,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-24,6851,15071,530
1969,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-25,8403,15148,536
1970,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-26,6542,15225,542
1971,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-27,4906,15274,549
1972,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-28,7041,15357,569
1973,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-29,8176,15402,580
1974,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-04-30,8645,15452,584
1975,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-01,7680,15531,589
1976,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-02,5540,15558,596
1977,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-03,4736,15597,598
1978,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-04,4716,15621,600
1979,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-05,6812,15650,606
1980,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-06,6371,15684,608
1981,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-07,5640,15752,609
1982,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-08,6175,15774,614
1983,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-09,7621,15833,615
1984,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-10,4818,15871,618
1985,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-11,2976,15882,620
1986,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-12,9830,15961,623
1987,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-13,6938,15997,624
1988,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-14,8354,16058,626
1989,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-15,6745,16109,628
1990,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-16,6042,16201,629
1991,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-17,5116,16242,629
1992,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-18,3560,16269,629
1993,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-19,6366,16321,632
1994,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-20,7157,16353,633
1995,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-21,6045,16404,633
1996,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-22,4851,16436,635
1997,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-23,5875,16486,639
1998,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-24,5494,16503,640
1999,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-25,3484,16539,641
2000,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-26,5844,16557,643
2001,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-27,7521,16591,645
2002,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-28,8666,16628,668
2003,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-29,6930,16655,668
2004,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-30,7841,16685,668
2005,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-05-31,6391,16731,668
2006,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-01,3286,16733,668
2007,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-02,4558,16759,669
2008,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-03,6580,16771,670
2009,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-04,8508,16805,670
2010,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-05,7983,16843,672
2011,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-06,6463,16898,672
2012,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-07,3685,16902,672
2013,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-08,5164,16968,672
2014,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-09,6160,16979,672
2015,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-10,5423,17005,673
2016,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-11,3967,17034,674
2017,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-12,6270,17064,675
2018,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-13,4395,17078,677
2019,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-14,3864,17109,677
2020,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-15,2830,17135,678
2021,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-16,5030,17189,681
2022,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-17,7915,17203,687
2023,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-18,5312,17223,688
2024,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-19,6203,17271,688
2025,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-20,6078,17323,688
2026,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-21,2376,17341,690
2027,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-22,5216,17380,690
2028,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-23,6673,17408,693
2029,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-24,6111,17449,693
2030,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-25,5659,17477,698
2031,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-26,6199,17522,698
2032,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-27,7053,17580,700
2033,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-28,5025,17654,702
2034,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-29,3855,17723,703
2035,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-06-30,6381,17766,705
2036,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-01,8110,17873,705
2037,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-02,7834,17941,705
2038,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-03,6805,18050,705
2039,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-04,7174,18165,705
2040,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-05,5125,18280,706
2041,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-06,6301,18365,706
2042,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-07,6044,18421,706
2043,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-08,8071,18513,706
2044,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-09,7507,18615,706
2045,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-10,7757,18709,706
2046,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-11,8225,18783,706
2047,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-12,5031,18897,708
2048,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-13,3876,18948,708
2049,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-14,7512,19021,709
2050,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-15,8165,19154,710
2051,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-16,10052,19270,711
2052,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-17,8068,19439,711
2053,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-18,8677,19573,711
2054,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-19,5579,19655,711
2055,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-20,49767,19743,711
2056,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-21,7164,19827,710
2057,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-22,9081,19929,711
2058,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-23,11350,20099,711
2059,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-24,7810,20214,711
2060,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-25,7049,20338,712
2061,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-26,7008,20472,712
2062,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-27,5271,20558,713
2063,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-28,8037,20677,713
2064,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-29,9396,20850,716
2065,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-30,9434,20955,718
2066,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-07-31,10425,21130,718
2067,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-01,7358,21212,718
2068,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-02,7495,21304,718
2069,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-03,5123,21385,718
2070,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-04,6341,21481,719
2071,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-05,7124,21566,719
2072,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-06,13373,21696,719
2073,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-07,10030,21837,720
2074,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-08,7934,21919,721
2075,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-09,6629,22033,721
2076,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-10,3890,22106,723
2077,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-11,8750,22245,723
2078,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-12,8510,22439,724
2079,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-13,8490,22594,725
2080,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-14,11924,22876,725
2081,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-15,5922,23179,728
2082,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-16,9136,23370,728
2083,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-17,5577,23534,729
2084,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-18,13821,23829,729
2085,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-19,11283,24084,729
2086,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-20,12266,24431,729
2087,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-21,13972,24762,730
2088,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-22,11746,25062,732
2089,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-23,7832,25253,732
2090,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-24,6219,25495,733
2091,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-25,8883,25706,733
2092,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-26,9110,26033,733
2093,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-27,14044,26361,733
2094,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-28,14701,26590,733
2095,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-29,12799,26985,733
2096,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-30,11349,27166,733
2097,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-08-31,8619,27438,733
2098,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-01,12416,27642,734
2099,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-02,17441,27969,734
2100,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-03,11689,28372,735
2101,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-04,14232,28729,735
2102,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-05,11318,29087,735
2103,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-06,8018,29271,736
2104,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-07,10398,29561,746
2105,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-08,10254,30081,747
2106,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-09,11582,30583,747
2107,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-10,14971,31247,748
2108,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-11,13789,31827,750
2109,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-12,14674,32696,754
2110,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-13,10573,33159,756
2111,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-14,9342,33541,757
2112,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-15,13100,34305,757
2113,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-16,15331,35073,758
2114,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-17,15272,35853,758
2115,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-18,18854,36661,763
2116,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-19,18134,37474,765
2117,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-20,12584,38095,766
2118,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-21,13412,38658,767
2119,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-22,14552,39303,771
2120,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-23,16617,39984,777
2121,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-24,18518,40816,783
2122,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-25,20409,41500,786
2123,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-26,17443,42214,787
2124,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-27,9865,42876,787
2125,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-28,14493,43432,790
2126,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-29,16586,44041,796
2127,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-09-30,31409,44813,799
2128,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-01,18586,45686,802
2129,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-02,21839,46374,803
2130,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-03,15456,47432,809
2131,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-04,12505,48146,813
2132,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-05,11895,48896,818
2133,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-06,18237,49819,822
2134,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-07,18589,50848,830
2135,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-08,21762,52057,838
2136,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-09,18575,53188,842
2137,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-10,19956,54423,852
2138,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-11,13876,55319,851
2139,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-12,13668,56298,855
2140,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-13,21708,57326,861
2141,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-14,17033,58672,872
2142,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-15,19813,60224,877
2143,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-16,16119,61387,882
2144,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-17,25109,63134,889
2145,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-18,15315,64806,893
2146,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-19,14550,65927,904
2147,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-20,19469,67451,914
2148,Austria,Europe,47.52,14.55,8,7.37,5.23,50137.7,8809212,44,19,2020-10-21,21077,69409,925
